time,P_tank1,P_tank2,P_tank3,P_tank4,P_tank5,P_tank6,P_tank7,P_tank8,P_tank9,P_tank10
36.0,3520.2954147949695,3719.5690809433704,3918.905048582482,4118.288121644547,4317.706157617141,4517.104116260186,4716.538121763796,4915.9396203118085,5115.332735850044,5314.724412915105
37.0,3520.8568831367247,3720.1106163047193,3919.428334406397,4118.79443105739,4318.196434583706,4517.577780037793,4716.995609749944,4916.381120376017,5115.757453811033,5315.132300239258
38.0,3521.418228357487,3720.6520415099185,3919.9515205349267,4119.300649354811,4318.686627564027,4518.051365736155,4717.453024867058,4916.822552194489,5116.182107594303,5315.5401269909125
39.0,3521.979450519349,3721.1933566081357,3920.4746070081537,4119.806776569905,4319.176736585701,4518.52487337917,4717.910367135687,4917.263915785028,5116.60669721527,5315.947893183248
40.0,3522.5405496841213,3721.7345616488697,3920.997593866008,4120.312812735418,4319.66676167629,4518.998302990605,4718.367636576436,4917.705211165204,5117.031222689337,5316.355598829485
41.0,3523.1015259138635,3722.275656681236,3921.5204811484105,4120.818757884427,4320.156702863305,4519.4716545942665,4718.824833209795,4918.146438352783,5117.455684031927,5316.763243942808
42.0,3523.6623792703526,3722.8166417544135,3922.04326889528,4121.324612049851,4320.6465601743375,4519.94492821394,4719.281957056426,4918.587597365464,5117.880081258354,5317.170828536392
43.0,3524.22310981545,3723.3575169175365,3922.5659571465126,4121.830375264501,4321.136333636796,4520.418123873604,4719.739008136835,4919.028688220932,5118.304414384111,5317.578352623313
44.0,3524.783717610883,3723.8982822197718,3923.088545941919,4122.33604756134,4321.626023278314,4520.891241596672,4720.195986471552,4919.469710936837,5118.72868342452,5317.985816216853
45.0,3525.3442027183346,3724.4389377100697,3923.6110353212957,4122.841628973201,4322.115629126346,4521.364281407088,4720.652892081068,4919.9106655309215,5119.152888394939,5318.393219330151
46.0,3525.904565199489,3724.9794834375243,3924.1334253245263,4123.347119532918,4322.605151208337,4521.837243328574,4721.10972498597,4920.351552020833,5119.577029310763,5318.8005619763535
47.0,3526.4648051159115,3725.5199194510933,3924.655715991297,4123.852519273257,4323.094589551729,4522.310127384789,4721.566485206651,4920.7923704241875,5120.00110618728,5319.207844168561
48.0,3527.0249225290677,3726.0602457996592,3925.177907361503,4124.357828227163,4323.583944183985,4522.782933599485,4722.023172763658,4921.233120758608,5120.425119039923,5319.615065919936
49.0,3527.5849175004555,3726.600462532211,3925.699999474519,4124.863046427171,4324.073215132537,4523.255661996314,4722.479787677469,4921.673803041752,5120.849067883985,5320.022227243599
50.0,3528.144790091509,3727.140569697575,3926.221992370185,4125.368173906112,4324.562402424765,4523.728312599013,4722.936329968483,4922.114417291212,5121.272952734756,5320.429328152678
